/home/runner/work/di/di/src/Resolver/Parameter/Request/LazyFactory.php	26	True	Template type T of method Componenta\DI\Resolver\Parameter\Request\LazyFactory::make() is not referenced in a parameter.
/home/runner/work/di/di/src/Resolver/Parameter/Request/LazyFactory.php	28	True	Method Componenta\DI\Resolver\Parameter\Request\LazyFactory::make() should return T of object but returns object.
/home/runner/work/di/di/src/Resolver/Parameter/Request/MapperInterface.php	9	True	Method Componenta\DI\Resolver\Parameter\Request\MapperInterface::transform() has parameter $data with no value type specified in iterable type array.
/home/runner/work/di/di/src/Resolver/Parameter/Request/MapperInterface.php	9	True	Method Componenta\DI\Resolver\Parameter\Request\MapperInterface::transform() return type has no value type specified in iterable type array.
/home/runner/work/di/di/src/Resolver/Parameter/Request/RequestDataExtractorInterface.php	11	True	Method Componenta\DI\Resolver\Parameter\Request\RequestDataExtractorInterface::extract() return type has no value type specified in iterable type array.
/home/runner/work/di/di/src/Resolver/Parameter/Request/RequestMapperPipeline.php	57	True	Method Componenta\DI\Resolver\Parameter\Request\RequestMapperPipeline::run() has parameter $sortMap with no value type specified in iterable type array.
/home/runner/work/di/di/src/Resolver/Parameter/Request/RequestMapperPipeline.php	57	True	Method Componenta\DI\Resolver\Parameter\Request\RequestMapperPipeline::run() return type has no value type specified in iterable type array.
/home/runner/work/di/di/src/Resolver/Parameter/Request/RequestParameter.php	39	True	Method Componenta\DI\Resolver\Parameter\Request\RequestParameter::has() has parameter $providedParameters with no value type specified in iterable type array.
/home/runner/work/di/di/src/Resolver/Parameter/Request/RequestParameter.php	53	True	Method Componenta\DI\Resolver\Parameter\Request\RequestParameter::get() should return Psr\Http\Message\ServerRequestInterface|null but returns mixed.
/home/runner/work/di/di/src/Resolver/Parameter/Request/RequestResolver.php	61	True	Method Componenta\DI\Resolver\Parameter\Request\RequestResolver::resolveParameter() should return array{int, mixed}|null but returns array|null.
/home/runner/work/di/di/src/Resolver/Parameter/Request/RequestResolver.php	137	True	Method Componenta\DI\Resolver\Parameter\Request\RequestResolver::resolveByType() return type has no value type specified in iterable type array.
/home/runner/work/di/di/src/Resolver/Parameter/Request/RequestResolver.php	197	True	Method Componenta\DI\Resolver\Parameter\Request\RequestResolver::processMapping() return type has no value type specified in iterable type array.
/home/runner/work/di/di/src/Resolver/Parameter/Request/RequestResolver.php	204	True	Parameter #2 $data of method Componenta\DI\Resolver\Parameter\Request\RequestResolver::validateData() expects array<string, mixed>, array given.
/home/runner/work/di/di/src/Resolver/Target/ParameterTarget.php	31	True	Property Componenta\DI\Resolver\Target\ParameterTarget::$declaringClass with generic class ReflectionClass does not specify its types: T
/home/runner/work/di/di/src/Resolver/Target/ParameterTarget.php	112	True	Method Componenta\DI\Resolver\Target\ParameterTarget::firstAttribute() should return (T of object)|null but returns object|null.
/home/runner/work/di/di/src/Resolver/TypeHints.php	25	True	Method Componenta\DI\Resolver\TypeHints::classOf() has parameter $declaringClass with generic class ReflectionClass but does not specify its types: T
/home/runner/work/di/di/src/Resolver/TypeHints.php	42	True	Method Componenta\DI\Resolver\TypeHints::classNames() has parameter $declaringClass with generic class ReflectionClass but does not specify its types: T
/home/runner/work/di/di/src/Resolver/TypeHints.php	70	True	Method Componenta\DI\Resolver\TypeHints::matches() has parameter $declaringClass with generic class ReflectionClass but does not specify its types: T
/home/runner/work/di/di/src/Resolver/TypeHints.php	133	True	Method Componenta\DI\Resolver\TypeHints::resolveClassName() has parameter $declaringClass with generic class ReflectionClass but does not specify its types: T
/home/runner/work/di/di/src/Resolver/TypeHints.php	137	True	Method Componenta\DI\Resolver\TypeHints::resolveClassName() should return class-string|null but returns string|null.
